License Plate State,License Plate Country,License Plate Type,ePermit?,License Plate Number,Vehicle Make,Vehicle Model,Vehicle Year,Vehicle Color,Nickname,Start Date,Start Time,End Date,End Time
MO,US,,,AEJ0075,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
MT,US,,,AEJ0076,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
NE,US,,,AEJ0077,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
NV,US,,,AEJ0078,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
NH,US,,,AEJ0079,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
NJ,US,,,AEJ0080,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
NM,US,,,AEJ0081,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
NY,US,,,AEJ0082,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
NC,US,,,AEJ0083,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
ND,US,,,AEJ0084,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
OH,US,,,AEJ0085,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
OK,US,,,AEJ0086,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
OR,US,,,AEJ0087,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
PA,US,,,AEJ0088,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
RI,US,,,AEJ0089,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
SC,US,,,AEJ0090,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
AL,US,,,AEK0001,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
AK,US,,,AEK0002,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
AZ,US,,,AEK0003,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
AR,US,,,AEK0004,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
CA,US,,,AEK0005,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
CO,US,,,AEK0006,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
CT,US,,,AEK0007,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
DE,US,,,AEK0008,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
FL,US,,,AEK0009,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
GA,US,,,AEK0010,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
HI,US,,,AEK0011,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
ID,US,,,AEK0012,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
IL,US,,,AEK0013,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
IN,US,,,AEK0014,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
IA,US,,,AEK0015,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
KS,US,,,AEK0016,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
KY,US,,,AEK0017,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
LA,US,,,AEK0018,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
ME,US,,,AEK0019,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
MD,US,,,AEK0020,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
MA,US,,,AEK0021,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
MI,US,,,AEK0022,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
MN,US,,,AEK0023,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
MS,US,,,AEK0024,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
MO,US,,,AEK0025,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
MT,US,,,AEK0026,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
NE,US,,,AEK0027,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
NV,US,,,AEK0028,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
NH,US,,,AEK0029,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
NJ,US,,,AEK0030,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
NM,US,,,AEK0031,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
NY,US,,,AEK0032,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
NC,US,,,AEK0033,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
ND,US,,,AEK0034,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
OH,US,,,AEK0035,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
OK,US,,,AEK0036,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
OR,US,,,AEK0037,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
PA,US,,,AEK0038,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
RI,US,,,AEK0039,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
SC,US,,,AEK0040,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
SD,US,,,AEK0041,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
TN,US,,,AEK0042,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
TX,US,,,AEK0043,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
UT,US,,,AEK0044,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
VT,US,,,AEK0045,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
VA,US,,,AEK0046,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
WA,US,,,AEK0047,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
WV,US,,,AEK0048,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
WI,US,,,AEK0049,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
WY,US,,,AEK0050,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
AL,US,,,AEK0051,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
AK,US,,,AEK0052,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
AZ,US,,,AEK0053,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
AR,US,,,AEK0054,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
CA,US,,,AEK0055,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
CO,US,,,AEK0056,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
CT,US,,,AEK0057,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
DE,US,,,AEK0058,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
FL,US,,,AEK0059,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
GA,US,,,AEK0060,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
HI,US,,,AEK0061,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
ID,US,,,AEK0062,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
IL,US,,,AEK0063,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
IN,US,,,AEK0064,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
IA,US,,,AEK0065,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
KS,US,,,AEK0066,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
KY,US,,,AEK0067,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
LA,US,,,AEK0068,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
ME,US,,,AEK0069,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
MD,US,,,AEK0070,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
MA,US,,,AEK0071,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
MI,US,,,AEK0072,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
MN,US,,,AEK0073,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
MS,US,,,AEK0074,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
MO,US,,,AEK0075,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
MT,US,,,AEK0076,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
NE,US,,,AEK0077,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
NV,US,,,AEK0078,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
NH,US,,,AEK0079,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
NJ,US,,,AEK0080,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
NM,US,,,AEK0081,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
NY,US,,,AEK0082,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
NC,US,,,AEK0083,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
ND,US,,,AEK0084,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
OH,US,,,AEK0085,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
OK,US,,,AEK0086,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
OR,US,,,AEK0087,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
PA,US,,,AEK0088,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
RI,US,,,AEK0089,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
SC,US,,,AEK0090,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
AL,US,,,AEL0001,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
AK,US,,,AEL0002,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
AZ,US,,,AEL0003,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
AR,US,,,AEL0004,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
CA,US,,,AEL0005,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
CO,US,,,AEL0006,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
CT,US,,,AEL0007,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
DE,US,,,AEL0008,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
FL,US,,,AEL0009,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
GA,US,,,AEL0010,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
HI,US,,,AEL0011,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
ID,US,,,AEL0012,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
IL,US,,,AEL0013,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
IN,US,,,AEL0014,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
IA,US,,,AEL0015,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
KS,US,,,AEL0016,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
KY,US,,,AEL0017,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
LA,US,,,AEL0018,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
ME,US,,,AEL0019,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
MD,US,,,AEL0020,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
MA,US,,,AEL0021,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
MI,US,,,AEL0022,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
MN,US,,,AEL0023,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
MS,US,,,AEL0024,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
MO,US,,,AEL0025,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
MT,US,,,AEL0026,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
NE,US,,,AEL0027,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
NV,US,,,AEL0028,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
NH,US,,,AEL0029,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
NJ,US,,,AEL0030,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
NM,US,,,AEL0031,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
NY,US,,,AEL0032,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
NC,US,,,AEL0033,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
ND,US,,,AEL0034,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
OH,US,,,AEL0035,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
OK,US,,,AEL0036,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
OR,US,,,AEL0037,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
PA,US,,,AEL0038,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
RI,US,,,AEL0039,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
SC,US,,,AEL0040,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
SD,US,,,AEL0041,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
TN,US,,,AEL0042,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
TX,US,,,AEL0043,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
UT,US,,,AEL0044,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
VT,US,,,AEL0045,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
VA,US,,,AEL0046,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
WA,US,,,AEL0047,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
WV,US,,,AEL0048,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
WI,US,,,AEL0049,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
WY,US,,,AEL0050,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
AL,US,,,AEL0051,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
AK,US,,,AEL0052,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
AZ,US,,,AEL0053,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
AR,US,,,AEL0054,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
CA,US,,,AEL0055,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
CO,US,,,AEL0056,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
CT,US,,,AEL0057,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
DE,US,,,AEL0058,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
FL,US,,,AEL0059,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
GA,US,,,AEL0060,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
HI,US,,,AEL0061,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
ID,US,,,AEL0062,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
IL,US,,,AEL0063,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
IN,US,,,AEL0064,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
IA,US,,,AEL0065,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
KS,US,,,AEL0066,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
KY,US,,,AEL0067,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
LA,US,,,AEL0068,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
ME,US,,,AEL0069,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
MD,US,,,AEL0070,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
MA,US,,,AEL0071,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
MI,US,,,AEL0072,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
MN,US,,,AEL0073,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
MS,US,,,AEL0074,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
MO,US,,,AEL0075,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
MT,US,,,AEL0076,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
NE,US,,,AEL0077,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
NV,US,,,AEL0078,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
NH,US,,,AEL0079,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
NJ,US,,,AEL0080,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
NM,US,,,AEL0081,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
NY,US,,,AEL0082,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
NC,US,,,AEL0083,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
ND,US,,,AEL0084,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
OH,US,,,AEL0085,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
OK,US,,,AEL0086,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
OR,US,,,AEL0087,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
PA,US,,,AEL0088,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
RI,US,,,AEL0089,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
SC,US,,,AEL0090,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
AL,US,,,AEM0001,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
AK,US,,,AEM0002,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
AZ,US,,,AEM0003,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
AR,US,,,AEM0004,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
CA,US,,,AEM0005,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
CO,US,,,AEM0006,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
CT,US,,,AEM0007,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
DE,US,,,AEM0008,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
FL,US,,,AEM0009,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
GA,US,,,AEM0010,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
HI,US,,,AEM0011,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
ID,US,,,AEM0012,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
IL,US,,,AEM0013,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
IN,US,,,AEM0014,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
IA,US,,,AEM0015,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
KS,US,,,AEM0016,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
KY,US,,,AEM0017,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
LA,US,,,AEM0018,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
ME,US,,,AEM0019,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
MD,US,,,AEM0020,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
MA,US,,,AEM0021,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
MI,US,,,AEM0022,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
MN,US,,,AEM0023,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
MS,US,,,AEM0024,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
MO,US,,,AEM0025,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
MT,US,,,AEM0026,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
NE,US,,,AEM0027,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
NV,US,,,AEM0028,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
NH,US,,,AEM0029,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
NJ,US,,,AEM0030,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
NM,US,,,AEM0031,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
NY,US,,,AEM0032,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
NC,US,,,AEM0033,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
ND,US,,,AEM0034,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
OH,US,,,AEM0035,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
OK,US,,,AEM0036,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
OR,US,,,AEM0037,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
PA,US,,,AEM0038,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
RI,US,,,AEM0039,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
SC,US,,,AEM0040,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
SD,US,,,AEM0041,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
TN,US,,,AEM0042,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
TX,US,,,AEM0043,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
UT,US,,,AEM0044,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
VT,US,,,AEM0045,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
VA,US,,,AEM0046,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
WA,US,,,AEM0047,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
WV,US,,,AEM0048,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
WI,US,,,AEM0049,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
WY,US,,,AEM0050,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
AL,US,,,AEM0051,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
AK,US,,,AEM0052,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
AZ,US,,,AEM0053,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
AR,US,,,AEM0054,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
CA,US,,,AEM0055,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
CO,US,,,AEM0056,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
CT,US,,,AEM0057,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
DE,US,,,AEM0058,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
FL,US,,,AEM0059,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
GA,US,,,AEM0060,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
HI,US,,,AEM0061,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
ID,US,,,AEM0062,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
IL,US,,,AEM0063,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
IN,US,,,AEM0064,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
IA,US,,,AEM0065,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
KS,US,,,AEM0066,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
KY,US,,,AEM0067,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
LA,US,,,AEM0068,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
ME,US,,,AEM0069,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
MD,US,,,AEM0070,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
MA,US,,,AEM0071,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
MI,US,,,AEM0072,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
MN,US,,,AEM0073,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
MS,US,,,AEM0074,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
MO,US,,,AEM0075,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
MT,US,,,AEM0076,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
NE,US,,,AEM0077,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
NV,US,,,AEM0078,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
NH,US,,,AEM0079,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
NJ,US,,,AEM0080,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
NM,US,,,AEM0081,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
NY,US,,,AEM0082,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
NC,US,,,AEM0083,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
ND,US,,,AEM0084,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
OH,US,,,AEM0085,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
OK,US,,,AEM0086,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
OR,US,,,AEM0087,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
PA,US,,,AEM0088,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
RI,US,,,AEM0089,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
SC,US,,,AEM0090,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
AL,US,,,AEN0001,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
AK,US,,,AEN0002,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
AZ,US,,,AEN0003,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
AR,US,,,AEN0004,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
CA,US,,,AEN0005,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
CO,US,,,AEN0006,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
CT,US,,,AEN0007,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
DE,US,,,AEN0008,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
FL,US,,,AEN0009,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
GA,US,,,AEN0010,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
HI,US,,,AEN0011,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
ID,US,,,AEN0012,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
IL,US,,,AEN0013,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
IN,US,,,AEN0014,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
IA,US,,,AEN0015,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
KS,US,,,AEN0016,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
KY,US,,,AEN0017,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
LA,US,,,AEN0018,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
ME,US,,,AEN0019,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
MD,US,,,AEN0020,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
MA,US,,,AEN0021,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
MI,US,,,AEN0022,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
MN,US,,,AEN0023,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
MS,US,,,AEN0024,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
MO,US,,,AEN0025,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
MT,US,,,AEN0026,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
NE,US,,,AEN0027,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
NV,US,,,AEN0028,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
NH,US,,,AEN0029,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
NJ,US,,,AEN0030,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
NM,US,,,AEN0031,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
NY,US,,,AEN0032,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
NC,US,,,AEN0033,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
ND,US,,,AEN0034,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
OH,US,,,AEN0035,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
OK,US,,,AEN0036,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
OR,US,,,AEN0037,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
PA,US,,,AEN0038,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
RI,US,,,AEN0039,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
SC,US,,,AEN0040,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
SD,US,,,AEN0041,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
TN,US,,,AEN0042,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
TX,US,,,AEN0043,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
UT,US,,,AEN0044,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
